long,lat,group,order,region,subregion,avgvac
-94.49219513,29.57035065,2576,76081,texas,galveston,0.96374952
-94.47501373,29.5588932,2576,76082,texas,galveston,0.96374952
-94.4520874,29.57035065,2576,76083,texas,galveston,0.96374952
-94.44063568,29.57608223,2576,76084,texas,galveston,0.96374952
-94.42917633,29.59326935,2576,76085,texas,galveston,0.96374952
-94.41771698,29.61618805,2576,76086,texas,galveston,0.96374952
-94.40625,29.61045837,2576,76087,texas,galveston,0.96374952
-94.3890686,29.61045837,2576,76088,texas,galveston,0.96374952
-94.38333893,29.58753967,2576,76089,texas,galveston,0.96374952
-101.545311,33.38625336,2577,76091,texas,garza,0.975177305
-101.0181885,33.38625336,2577,76092,texas,garza,0.975177305
-101.0239182,32.95653534,2577,76093,texas,garza,0.975177305
-101.1786194,32.94507217,2577,76094,texas,garza,0.975177305
-101.5395813,32.9622612,2577,76095,texas,garza,0.975177305
-101.545311,33.38625336,2577,76096,texas,garza,0.975177305
-99.28785706,30.49281311,2578,76098,texas,gillespie,0.877765816
-98.97272491,30.49281311,2578,76099,texas,gillespie,0.877765816
-98.5945816,30.49854279,2578,76100,texas,gillespie,0.877765816
-98.58885193,30.1089325,2578,76101,texas,gillespie,0.877765816
-98.90970612,30.10320091,2578,76102,texas,gillespie,0.877765816
-99.28212738,30.11466217,2578,76103,texas,gillespie,0.877765816
-99.28785706,30.26362991,2578,76104,texas,gillespie,0.877765816
-99.28785706,30.49281311,2578,76105,texas,gillespie,0.877765816
-101.7630386,32.0741806,2579,76107,texas,glasscock,0.95
-101.7057343,32.08563614,2579,76108,texas,glasscock,0.95
-101.2645645,32.0741806,2579,76109,texas,glasscock,0.95
-101.2645645,31.65018845,2579,76110,texas,glasscock,0.95
-101.7630386,31.64445686,2579,76111,texas,glasscock,0.95
-101.7630386,32.0741806,2579,76112,texas,glasscock,0.95
-97.17363739,28.55621719,2580,76114,texas,goliad,0.980902778
-97.37417603,28.39578819,2580,76115,texas,goliad,0.980902778
-97.4257431,28.42443657,2580,76116,texas,goliad,0.980902778
-97.48303986,28.41870689,2580,76117,texas,goliad,0.980902778
-97.55179596,28.47027206,2580,76118,texas,goliad,0.980902778
-97.58043671,28.53329849,2580,76119,texas,goliad,0.980902778
-97.68930817,28.54475784,2580,76120,texas,goliad,0.980902778
-97.72368622,28.60205269,2580,76121,texas,goliad,0.980902778
-97.74659729,28.67080879,2580,76122,texas,goliad,0.980902778
-97.7752533,28.67080879,2580,76123,texas,goliad,0.980902778
-97.56898499,28.80831718,2580,76124,texas,goliad,0.980902778
-97.43720245,28.91718102,2580,76125,texas,goliad,0.980902778
-97.35125732,28.88853073,2580,76126,texas,goliad,0.980902778
-97.3111496,28.85415459,2580,76127,texas,goliad,0.980902778
-97.29969025,28.83696556,2580,76128,texas,goliad,0.980902778
-97.21374512,28.85988426,2580,76129,texas,goliad,0.980902778
-97.17363739,28.77394104,2580,76130,texas,goliad,0.980902778
-97.18510437,28.61924171,2580,76131,texas,goliad,0.980902778
-97.16790771,28.60205269,2580,76132,texas,goliad,0.980902778
-97.17363739,28.55621719,2580,76133,texas,goliad,0.980902778
-97.63774109,29.65056419,2581,76135,texas,gonzales,0.969261868
-97.59763336,29.63910675,2581,76136,texas,gonzales,0.969261868
-97.43720245,29.72505188,2581,76137,texas,gonzales,0.969261868
-97.3168869,29.7880764,2581,76138,texas,gonzales,0.969261868
-97.26531219,29.75369644,2581,76139,texas,gonzales,0.969261868
-97.13926697,29.65056419,2581,76140,texas,gonzales,0.969261868
-97.15072632,29.63337708,2581,76141,texas,gonzales,0.969261868
-97.20801544,29.59326935,2581,76142,texas,gonzales,0.969261868
-97.20801544,29.55316353,2581,76143,texas,gonzales,0.969261868
-97.20801544,29.50732613,2581,76144,texas,gonzales,0.969261868
-97.24239349,29.40419388,2581,76145,texas,gonzales,0.969261868
-97.24812317,29.37554741,2581,76146,texas,gonzales,0.969261868
-97.63201141,29.10052681,2581,76147,texas,gonzales,0.969261868
-97.74086761,29.2151165,2581,76148,texas,gonzales,0.969261868
-97.78670502,29.27241516,2581,76149,texas,gonzales,0.969261868
-97.85546112,29.34116745,2581,76150,texas,gonzales,0.969261868
-97.85546112,29.35835648,2581,76151,texas,gonzales,0.969261868
-97.63774109,29.65056419,2581,76152,texas,gonzales,0.969261868
-101.0812149,35.61505508,2582,76154,texas,gray,0.933925243
-100.5369034,35.61505508,2582,76155,texas,gray,0.933925243
-100.5369034,35.17961121,2582,76156,texas,gray,0.933925243
-101.0812149,35.17961121,2582,76157,texas,gray,0.933925243
-101.0812149,35.61505508,2582,76158,texas,gray,0.933925243
-96.94445801,33.95347977,2583,76160,texas,grayson,0.94253904
-96.91580963,33.96493912,2583,76161,texas,grayson,0.94253904
-96.89289093,33.94774628,2583,76162,texas,grayson,0.94253904
-96.88143158,33.85607529,2583,76163,texas,grayson,0.94253904
-96.86425018,33.84461594,2583,76164,texas,grayson,0.94253904
-96.84132385,33.86180496,2583,76165,texas,grayson,0.94253904
-96.80121613,33.86180496,2583,76166,texas,grayson,0.94253904
-96.76683807,33.83315659,2583,76167,texas,grayson,0.94253904
-96.73819733,33.82170105,2583,76168,texas,grayson,0.94253904
-96.715271,33.83315659,2583,76169,texas,grayson,0.94253904
-96.69235992,33.88472366,2583,76170,texas,grayson,0.94253904
-96.66943359,33.91337204,2583,76171,texas,grayson,0.94253904
-96.64079285,33.90764236,2583,76172,texas,grayson,0.94253904
-96.63506317,33.88472366,2583,76173,texas,grayson,0.94253904
-96.61214447,33.88472366,2583,76174,texas,grayson,0.94253904
-96.59495544,33.89045334,2583,76175,texas,grayson,0.94253904
-96.58922577,33.86753464,2583,76176,texas,grayson,0.94253904
-96.61214447,33.85034561,2583,76177,texas,grayson,0.94253904
-96.63506317,33.84461594,2583,76178,texas,grayson,0.94253904
-96.62360382,33.82170105,2583,76179,texas,grayson,0.94253904
-96.54338837,33.81023788,2583,76180,texas,grayson,0.94253904
-96.52619934,33.78731918,2583,76181,texas,grayson,0.94253904
-96.51473999,33.76440048,2583,76182,texas,grayson,0.94253904
-96.48036194,33.76440048,2583,76183,texas,grayson,0.94253904
-96.45745087,33.77013397,2583,76184,texas,grayson,0.94253904
-96.42306519,33.74721527,2583,76185,texas,grayson,0.94253904
-96.38868713,33.72429657,2583,76186,texas,grayson,0.94253904
-96.38868713,33.40343857,2583,76187,texas,grayson,0.94253904
-96.83559418,33.40343857,2583,76188,texas,grayson,0.94253904
-96.93872833,33.41489792,2583,76189,texas,grayson,0.94253904
-96.94445801,33.95347977,2583,76190,texas,grayson,0.94253904
-94.70992279,32.67578125,2584,76192,texas,gregg,0.965015516
-94.71565247,32.46379089,2584,76193,texas,gregg,0.965015516
-94.66408539,32.43514252,2584,76194,texas,gregg,0.965015516
-94.62397766,32.43514252,2584,76195,texas,gregg,0.965015516
-94.58386993,32.42368317,2584,76196,texas,gregg,0.965015516
-94.60679626,32.39503479,2584,76197,texas,gregg,0.965015516
-94.8932724,32.38930511,2584,76198,texas,gregg,0.965015516
-94.99066925,32.38930511,2584,76199,texas,gregg,0.965015516
-94.99639893,32.54973221,2584,76200,texas,gregg,0.965015516
-94.94483185,32.57838058,2584,76201,texas,gregg,0.965015516
-94.83024597,32.62421799,2584,76202,texas,gregg,0.965015516
-94.76721954,32.69297028,2584,76203,texas,gregg,0.965015516
-94.70992279,32.67578125,2584,76204,texas,gregg,0.965015516
-96.18242645,30.81939888,2585,76206,texas,grimes,0.961963384
-95.86730194,30.85950851,2585,76207,texas,grimes,0.961963384
-95.83865356,30.63032532,2585,76208,texas,grimes,0.961963384
-95.83292389,30.59594536,2585,76209,texas,grimes,0.961963384
-95.82719421,30.52719307,2585,76210,texas,grimes,0.961963384
-95.82146454,30.31519699,2585,76211,texas,grimes,0.961963384
-95.81572723,30.24644089,2585,76212,texas,grimes,0.961963384
-96.09648132,30.22352219,2585,76213,texas,grimes,0.961963384
-96.09075165,30.25217056,2585,76214,texas,grimes,0.961963384
-96.10794067,30.30373955,2585,76215,texas,grimes,0.961963384
-96.1480484,30.31519699,2585,76216,texas,grimes,0.961963384
-96.15950775,30.32665443,2585,76217,texas,grimes,0.961963384
-96.15377808,30.36676216,2585,76218,texas,grimes,0.961963384
-96.13085938,30.39541054,2585,76219,texas,grimes,0.961963384
-96.10794067,30.41832924,2585,76220,texas,grimes,0.961963384
-96.13658905,30.45270538,2585,76221,texas,grimes,0.961963384
-96.14231873,30.49854279,2585,76222,texas,grimes,0.961963384
-96.1938858,30.61886406,2585,76223,texas,grimes,0.961963384
-96.18242645,30.65324402,2585,76224,texas,grimes,0.961963384
-96.18815613,30.68762016,2585,76225,texas,grimes,0.961963384
-96.17668915,30.75064468,2585,76226,texas,grimes,0.961963384
-96.18815613,30.79075241,2585,76227,texas,grimes,0.961963384
-96.18242645,30.81939888,2585,76228,texas,grimes,0.961963384
-97.88983917,29.8568306,2586,76230,texas,guadalupe,0.982768021
-97.8611908,29.84537125,2586,76231,texas,guadalupe,0.982768021
-97.83827209,29.79953384,2586,76232,texas,guadalupe,0.982768021
-97.75805664,29.72505188,2586,76233,texas,guadalupe,0.982768021
-97.70075989,29.67921448,2586,76234,texas,guadalupe,0.982768021
-97.66065216,29.67348289,2586,76235,texas,guadalupe,0.982768021
-97.63774109,29.65056419,2586,76236,texas,guadalupe,0.982768021
-97.85546112,29.35835648,2586,76237,texas,guadalupe,0.982768021
-97.86692047,29.38700485,2586,76238,texas,guadalupe,0.982768021
-98.09037781,29.38700485,2586,76239,texas,guadalupe,0.982768021
-98.11901855,29.36408615,2586,76240,texas,guadalupe,0.982768021
-98.13621521,29.39846611,2586,76241,texas,guadalupe,0.982768021
-98.14767456,29.421381,2586,76242,texas,guadalupe,0.982768021
-98.12474823,29.4672184,2586,76243,texas,guadalupe,0.982768021
-98.13621521,29.47867966,2586,76244,texas,guadalupe,0.982768021
-98.17058563,29.47867966,2586,76245,texas,guadalupe,0.982768021
-98.18205261,29.50159836,2586,76246,texas,guadalupe,0.982768021
-98.19350433,29.47867966,2586,76247,texas,guadalupe,0.982768021
-98.23934174,29.54743195,2586,76248,texas,guadalupe,0.982768021
-98.27944946,29.55316353,2586,76249,texas,guadalupe,0.982768021
-98.30809784,29.59326935,2586,76250,texas,guadalupe,0.982768021
-98.23361206,29.63910675,2586,76251,texas,guadalupe,0.982768021
-98.09610748,29.69067192,2586,76252,texas,guadalupe,0.982768021
-98.07318115,29.70785904,2586,76253,texas,guadalupe,0.982768021
-98.01589203,29.75369644,2586,76254,texas,guadalupe,0.982768021
-97.88983917,29.8568306,2586,76255,texas,guadalupe,0.982768021
-102.0323257,34.30298233,2587,76257,texas,hale,0.944547793
-101.5567703,34.30871201,2587,76258,texas,hale,0.944547793
-101.5510406,33.83315659,2587,76259,texas,hale,0.944547793
-102.0552444,33.83315659,2587,76260,texas,hale,0.944547793
-102.0666962,34.30298233,2587,76261,texas,hale,0.944547793
-102.0323257,34.30298233,2587,76262,texas,hale,0.944547793
-100.4165802,34.31444168,2588,76264,texas,hall,0.798611111
-100.5139847,34.31444168,2588,76265,texas,hall,0.798611111
-100.9437103,34.30871201,2588,76266,texas,hall,0.798611111
-100.9437103,34.74989319,2588,76267,texas,hall,0.798611111
-100.5426331,34.74989319,2588,76268,texas,hall,0.798611111
-100.4108582,34.74989319,2588,76269,texas,hall,0.798611111
-100.4165802,34.31444168,2588,76270,texas,hall,0.798611111
-98.29090881,31.40954781,2589,76272,texas,hamilton,0.956373816
-98.47998047,31.68456459,2589,76273,texas,hamilton,0.956373816
-98.15339661,31.8449955,2589,76274,texas,hamilton,0.956373816
-98.19350433,31.91947937,2589,76275,texas,hamilton,0.956373816
-98.01016235,32.01688004,2589,76276,texas,hamilton,0.956373816
-97.7752533,31.67310715,2589,76277,texas,hamilton,0.956373816
-98.19923401,31.46111107,2589,76278,texas,hamilton,0.956373816
-98.29090881,31.40954781,2589,76279,texas,hamilton,0.956373816
-101.6255264,36.49168396,2590,76281,texas,hansford,0.997903564
-101.0754852,36.48595047,2590,76282,texas,hansford,0.997903564
-101.0754852,36.05050278,2590,76283,texas,hansford,0.997903564
-101.6255264,36.05050278,2590,76284,texas,hansford,0.997903564
-101.6255264,36.49168396,2590,76285,texas,hansford,0.997903564
-99.98686981,34.5608139,2591,76287,texas,hardeman,0.982843137
-99.94676208,34.5608139,2591,76288,texas,hardeman,0.982843137
-99.91810608,34.5608139,2591,76289,texas,hardeman,0.982843137
-99.8894577,34.54935455,2591,76290,texas,hardeman,0.982843137
-99.8493576,34.52070999,2591,76291,texas,hardeman,0.982843137
-99.82070923,34.50351715,2591,76292,texas,hardeman,0.982843137
-99.80924988,34.47487259,2591,76293,texas,hardeman,0.982843137
-99.7576828,34.43476486,2591,76294,texas,hardeman,0.982843137
-99.71757507,34.38892746,2591,76295,texas,hardeman,0.982843137
-99.6889267,34.37746811,2591,76296,texas,hardeman,0.982843137
-99.66027832,34.38319778,2591,76297,texas,hardeman,0.982843137
-99.60871124,34.37173843,2591,76298,texas,hardeman,0.982843137
-99.59152222,34.37746811,2591,76299,texas,hardeman,0.982843137
-99.57433319,34.41184616,2591,76300,texas,hardeman,0.982843137
-99.56287384,34.41757584,2591,76301,texas,hardeman,0.982843137
-99.49985504,34.41757584,2591,76302,texas,hardeman,0.982843137
-99.47119904,34.41184616,2591,76303,texas,hardeman,0.982843137
-99.47119904,34.09099197,2591,76304,texas,hardeman,0.982843137
-99.51130676,34.08525848,2591,76305,texas,hardeman,0.982843137
-99.55714417,34.07952881,2591,76306,texas,hardeman,0.982843137
-99.59152222,34.10817719,2591,76307,texas,hardeman,0.982843137
-99.64881897,34.10817719,2591,76308,texas,hardeman,0.982843137
-99.72330475,34.12536621,2591,76309,texas,hardeman,0.982843137
-99.76914215,34.11390686,2591,76310,texas,hardeman,0.982843137
-99.9352951,34.21131134,2591,76311,texas,hardeman,0.982843137
-99.99259949,34.2399559,2591,76312,texas,hardeman,0.982843137
-99.99259949,34.31444168,2591,76313,texas,hardeman,0.982843137
-99.98686981,34.5608139,2591,76314,texas,hardeman,0.982843137
-94.10832214,30.25217056,2592,76316,texas,hardin,0.959897554
-94.10259247,30.22925186,2592,76317,texas,hardin,0.959897554
-94.11977386,30.17195702,2592,76318,texas,hardin,0.959897554
-94.17134094,30.19487572,2592,76319,texas,hardin,0.959897554
-94.17707062,30.20633316,2592,76320,texas,hardin,0.959897554
-94.21717834,30.20633316,2592,76321,texas,hardin,0.959897554
-94.24009705,30.18914604,2592,76322,texas,hardin,0.959897554
-94.28593445,30.18341446,2592,76323,texas,hardin,0.959897554
-94.28593445,30.1547699,2592,76324,texas,hardin,0.959897554
-94.30885315,30.1318512,2592,76325,texas,hardin,0.959897554
-94.37187958,30.11466217,2592,76326,texas,hardin,0.959897554
-94.42344666,30.12611961,2592,76327,texas,hardin,0.959897554
-94.44635773,30.12611961,2592,76328,texas,hardin,0.959897554
-94.60106659,30.13758087,2592,76329,texas,hardin,0.959897554
-94.72138214,30.44124794,2592,76330,texas,hardin,0.959897554
-94.75003052,30.49854279,2592,76331,texas,hardin,0.959897554
-94.54949951,30.51000404,2592,76332,texas,hardin,0.959897554
-94.55522919,30.53865051,2592,76333,texas,hardin,0.959897554
-94.08539581,30.53865051,2592,76334,texas,hardin,0.959897554
-94.10832214,30.51573181,2592,76335,texas,hardin,0.959897554
-94.10832214,30.49281311,2592,76336,texas,hardin,0.959897554
-94.12550354,30.43551826,2592,76337,texas,hardin,0.959897554
-94.11405182,30.40114212,2592,76338,texas,hardin,0.959897554
-94.09686279,30.36676216,2592,76339,texas,hardin,0.959897554
-94.12550354,30.29800797,2592,76340,texas,hardin,0.959897554
-94.10832214,30.25217056,2592,76341,texas,hardin,0.959897554
-95.43184662,29.59326935,2593,76343,texas,harris,0.945439347
-95.83292389,29.79380417,2593,76344,texas,harris,0.945439347
-95.86156464,29.8797493,2593,76345,texas,harris,0.945439347
-95.95323944,30.13758087,2593,76346,texas,harris,0.945439347
-95.96470642,30.17195702,2593,76347,texas,harris,0.945439347
-95.83292389,30.10320091,2593,76348,texas,harris,0.945439347
-95.80426788,30.09747505,2593,76349,texas,harris,0.945439347
-95.72978973,30.11466217,2593,76350,texas,harris,0.945439347
-95.66676331,30.11466217,2593,76351,texas,harris,0.945439347
-95.54071045,30.18341446,2593,76352,texas,harris,0.945439347
-95.4834137,30.12611961,2593,76353,texas,harris,0.945439347
-95.42612457,30.12611961,2593,76354,texas,harris,0.945439347
-95.28861237,30.04017639,2593,76355,texas,harris,0.945439347
-95.21412659,30.09174347,2593,76356,texas,harris,0.945439347
-95.10526276,30.18341446,2593,76357,texas,harris,0.945439347
-95.05943298,30.06882477,2593,76358,texas,harris,0.945439347
-95.05943298,30.02298737,2593,76359,texas,harris,0.945439347
-94.98493958,29.98861122,2593,76360,texas,harris,0.945439347
-94.99639893,29.9485054,2593,76361,texas,harris,0.945439347
-94.98493958,29.89120865,2593,76362,texas,harris,0.945439347
-94.96775818,29.87401772,2593,76363,texas,harris,0.945439347
-94.9161911,29.82245255,2593,76364,texas,harris,0.945439347
-94.93338013,29.75369644,2593,76365,texas,harris,0.945439347
-94.92765045,29.69067192,2593,76366,texas,harris,0.945439347
-94.96775818,29.7193203,2593,76367,texas,harris,0.945439347
-94.99639893,29.742239,2593,76368,texas,harris,0.945439347
-95.01932526,29.74797058,2593,76369,texas,harris,0.945439347
-95.00213623,29.75369644,2593,76370,texas,harris,0.945439347
-95.03077698,29.742239,2593,76371,texas,harris,0.945439347
-95.03650665,29.73077774,2593,76372,texas,harris,0.945439347
-95.01359558,29.70785904,2593,76373,texas,harris,0.945439347
-95.01359558,29.6964016,2593,76374,texas,harris,0.945439347
-95.0250473,29.66775322,2593,76375,texas,harris,0.945439347
-95.00213623,29.65056419,2593,76376,texas,harris,0.945439347
-94.99066925,29.62764549,2593,76377,texas,harris,0.945439347
-95.00786591,29.59326935,2593,76378,texas,harris,0.945439347
-95.01932526,29.5818119,2593,76379,texas,harris,0.945439347
-95.01932526,29.5588932,2593,76380,texas,harris,0.945439347
-95.03077698,29.5588932,2593,76381,texas,harris,0.945439347
